V1,V10,V11,V12,V13,V14,V15,V16,V2,V3,V4,V5,V6,V7,V8,V9,class,prediction
31.0,26.0,0.0,299.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2196.0,1.0,0.0,1.0,0.0,0.0
34.0,26.0,0.0,93.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49.0,26.0,0.0,223.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34.0,26.0,0.0,141.0,1.0,188.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46.0,26.0,0.0,401.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,26.0,0.0,149.0,1.0,-1.0,0.0,0.0,6.0,0.0,2.0,0.0,1088.0,1.0,0.0,1.0,0.0,0.0
38.0,26.0,0.0,579.0,1.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,3576.0,0.0,0.0,1.0,1.0,0.0
30.0,26.0,0.0,136.0,1.0,-1.0,0.0,0.0,8.0,1.0,0.0,0.0,166.0,0.0,0.0,1.0,0.0,0.0
32.0,26.0,0.0,114.0,7.0,287.0,3.0,1.0,1.0,0.0,0.0,0.0,4089.0,0.0,0.0,1.0,0.0,0.0
46.0,26.0,0.0,323.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,2501.0,0.0,0.0,1.0,0.0,0.0
34.0,26.0,0.0,197.0,2.0,98.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
44.0,26.0,0.0,222.0,3.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,643.0,0.0,0.0,1.0,0.0,0.0
34.0,26.0,0.0,58.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.0,26.0,0.0,407.0,2.0,98.0,1.0,3.0,7.0,0.0,1.0,0.0,1135.0,1.0,0.0,1.0,0.0,0.0
32.0,26.0,0.0,252.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,1.0,0.0,1.0,0.0,0.0
36.0,26.0,0.0,80.0,1.0,102.0,1.0,1.0,6.0,1.0,0.0,0.0,635.0,0.0,0.0,1.0,0.0,0.0
32.0,26.0,0.0,112.0,1.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,712.0,0.0,0.0,1.0,0.0,0.0
36.0,26.0,0.0,87.0,1.0,308.0,2.0,1.0,1.0,1.0,1.0,0.0,144.0,0.0,0.0,1.0,0.0,0.0
55.0,26.0,0.0,176.0,1.0,-1.0,0.0,0.0,1.0,2.0,1.0,0.0,217.0,1.0,1.0,1.0,0.0,0.0
25.0,26.0,0.0,226.0,2.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,304.0,0.0,0.0,1.0,1.0,0.0
26.0,26.0,0.0,396.0,3.0,-1.0,0.0,0.0,11.0,1.0,0.0,0.0,39.0,0.0,0.0,1.0,1.0,0.0
21.0,26.0,0.0,260.0,1.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,164.0,0.0,0.0,1.0,0.0,0.0
53.0,26.0,0.0,103.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,655.0,1.0,0.0,1.0,0.0,0.0
56.0,26.0,0.0,108.0,4.0,-1.0,0.0,0.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0
34.0,26.0,0.0,41.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,2178.0,1.0,0.0,1.0,0.0,0.0
28.0,26.0,0.0,89.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
28.0,26.0,0.0,82.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,147.0,1.0,1.0,1.0,0.0,0.0
29.0,26.0,0.0,150.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,2907.0,1.0,0.0,1.0,0.0,0.0
25.0,26.0,0.0,170.0,1.0,-1.0,0.0,0.0,11.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
34.0,26.0,0.0,147.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.0,1.0,0.0,0.0
28.0,26.0,0.0,362.0,1.0,77.0,1.0,1.0,1.0,1.0,1.0,0.0,6551.0,0.0,0.0,1.0,0.0,0.0
33.0,26.0,0.0,118.0,2.0,-1.0,0.0,0.0,6.0,1.0,0.0,0.0,1077.0,0.0,0.0,1.0,0.0,0.0
26.0,26.0,0.0,264.0,2.0,-1.0,0.0,0.0,11.0,1.0,0.0,0.0,255.0,0.0,0.0,1.0,0.0,0.0
60.0,26.0,0.0,94.0,2.0,112.0,2.0,1.0,5.0,0.0,0.0,0.0,3461.0,0.0,0.0,1.0,0.0,0.0
29.0,26.0,0.0,258.0,1.0,-1.0,0.0,0.0,11.0,1.0,0.0,0.0,795.0,0.0,0.0,1.0,0.0,0.0
25.0,26.0,0.0,137.0,2.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1847.0,0.0,0.0,1.0,0.0,0.0
60.0,26.0,0.0,189.0,2.0,349.0,1.0,1.0,0.0,0.0,0.0,0.0,1574.0,0.0,0.0,1.0,0.0,0.0
32.0,26.0,0.0,208.0,2.0,98.0,2.0,3.0,0.0,1.0,0.0,0.0,312.0,0.0,0.0,1.0,1.0,0.0
47.0,26.0,0.0,379.0,2.0,97.0,4.0,2.0,10.0,1.0,1.0,0.0,17023.0,0.0,0.0,1.0,0.0,0.0
29.0,26.0,0.0,245.0,3.0,97.0,7.0,3.0,0.0,1.0,0.0,0.0,15459.0,0.0,0.0,1.0,0.0,0.0
25.0,26.0,0.0,253.0,1.0,-1.0,0.0,0.0,6.0,0.0,0.0,0.0,906.0,0.0,0.0,1.0,1.0,0.0
21.0,26.0,0.0,185.0,1.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,524.0,0.0,0.0,1.0,1.0,0.0
34.0,26.0,0.0,129.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,2555.0,1.0,0.0,1.0,0.0,0.0
32.0,26.0,0.0,175.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0
24.0,27.0,0.0,480.0,2.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1234.0,0.0,0.0,1.0,0.0,0.0
41.0,27.0,0.0,229.0,3.0,-1.0,0.0,0.0,8.0,1.0,0.0,0.0,1081.0,0.0,0.0,1.0,1.0,0.0
50.0,27.0,0.0,71.0,3.0,-1.0,0.0,0.0,6.0,0.0,0.0,0.0,843.0,0.0,1.0,1.0,0.0,0.0
44.0,27.0,0.0,158.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,2033.0,0.0,0.0,1.0,0.0,0.0
47.0,27.0,0.0,161.0,1.0,-1.0,0.0,0.0,6.0,0.0,0.0,0.0,2279.0,1.0,1.0,1.0,0.0,0.0
30.0,27.0,0.0,189.0,2.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,983.0,1.0,0.0,1.0,1.0,0.0
29.0,27.0,0.0,82.0,2.0,-1.0,0.0,0.0,8.0,0.0,0.0,0.0,2305.0,0.0,0.0,1.0,0.0,0.0
60.0,26.0,0.0,1346.0,1.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,846.0,0.0,0.0,2.0,1.0,0.0
56.0,27.0,0.0,121.0,1.0,-1.0,0.0,0.0,0.0,2.0,2.0,0.0,854.0,0.0,0.0,1.0,0.0,0.0
47.0,27.0,0.0,439.0,1.0,103.0,1.0,3.0,6.0,2.0,1.0,0.0,2232.0,0.0,0.0,1.0,1.0,0.0
37.0,27.0,0.0,242.0,1.0,212.0,1.0,3.0,6.0,0.0,1.0,0.0,1967.0,0.0,0.0,1.0,1.0,0.0
34.0,27.0,0.0,145.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,1406.0,1.0,0.0,1.0,1.0,0.0
60.0,27.0,0.0,282.0,1.0,-1.0,0.0,0.0,5.0,2.0,1.0,0.0,1923.0,0.0,0.0,1.0,0.0,0.0
26.0,27.0,0.0,74.0,4.0,43.0,5.0,2.0,0.0,1.0,0.0,0.0,155.0,1.0,0.0,1.0,0.0,0.0
27.0,27.0,0.0,483.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
49.0,27.0,0.0,108.0,1.0,-1.0,0.0,0.0,10.0,0.0,3.0,0.0,5038.0,1.0,0.0,2.0,0.0,0.0
37.0,27.0,0.0,81.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,1559.0,0.0,0.0,1.0,0.0,0.0
27.0,27.0,0.0,283.0,1.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,274.0,0.0,0.0,1.0,0.0,0.0
28.0,27.0,0.0,155.0,3.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,157.0,0.0,0.0,1.0,1.0,0.0
50.0,27.0,0.0,138.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,77.0,0.0,0.0,1.0,0.0,0.0
58.0,27.0,0.0,93.0,2.0,-1.0,0.0,0.0,5.0,0.0,3.0,1.0,-235.0,0.0,1.0,2.0,0.0,0.0
24.0,27.0,0.0,122.0,2.0,-1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
51.0,27.0,0.0,133.0,2.0,41.0,5.0,3.0,10.0,0.0,2.0,0.0,2337.0,1.0,0.0,1.0,0.0,0.0
26.0,27.0,0.0,776.0,3.0,97.0,3.0,3.0,6.0,1.0,1.0,0.0,2509.0,0.0,0.0,1.0,1.0,0.0
43.0,27.0,0.0,140.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,0.0,0.0,1.0,0.0,0.0
30.0,27.0,0.0,136.0,2.0,114.0,1.0,3.0,6.0,1.0,1.0,0.0,1027.0,1.0,0.0,1.0,0.0,0.0
39.0,27.0,0.0,86.0,4.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,505.0,0.0,0.0,1.0,0.0,0.0
25.0,27.0,0.0,145.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,430.0,0.0,1.0,1.0,0.0,0.0
37.0,27.0,0.0,224.0,7.0,105.0,1.0,2.0,6.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0
24.0,27.0,0.0,101.0,1.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,383.0,0.0,0.0,1.0,0.0,0.0
60.0,27.0,0.0,95.0,1.0,99.0,2.0,1.0,10.0,2.0,1.0,0.0,2063.0,0.0,0.0,1.0,0.0,0.0
25.0,27.0,0.0,268.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,808.0,0.0,0.0,1.0,0.0,0.0
32.0,27.0,0.0,281.0,4.0,188.0,1.0,1.0,3.0,0.0,1.0,0.0,10287.0,1.0,0.0,1.0,1.0,0.0
32.0,27.0,0.0,123.0,2.0,-1.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.0,27.0,0.0,297.0,1.0,-1.0,0.0,0.0,11.0,1.0,2.0,0.0,92.0,0.0,0.0,1.0,0.0,0.0
30.0,27.0,0.0,119.0,1.0,98.0,1.0,3.0,0.0,1.0,0.0,0.0,5359.0,0.0,0.0,1.0,1.0,0.0
54.0,27.0,0.0,200.0,1.0,-1.0,0.0,0.0,8.0,1.0,0.0,0.0,384.0,0.0,1.0,1.0,1.0,0.0
45.0,27.0,0.0,114.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39.0,27.0,0.0,113.0,1.0,-1.0,0.0,0.0,2.0,0.0,1.0,0.0,3471.0,1.0,0.0,1.0,0.0,0.0
51.0,27.0,0.0,1576.0,1.0,-1.0,0.0,0.0,10.0,0.0,1.0,0.0,2239.0,0.0,0.0,1.0,0.0,0.0
35.0,27.0,0.0,329.0,1.0,41.0,2.0,2.0,1.0,0.0,1.0,0.0,1368.0,0.0,0.0,1.0,1.0,0.0
26.0,27.0,0.0,107.0,2.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,27.0,0.0,204.0,2.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,1649.0,0.0,0.0,1.0,0.0,0.0
54.0,27.0,0.0,367.0,2.0,-1.0,0.0,0.0,5.0,2.0,0.0,0.0,3076.0,0.0,0.0,1.0,1.0,0.0
43.0,27.0,0.0,82.0,2.0,309.0,1.0,1.0,0.0,0.0,0.0,0.0,1336.0,1.0,1.0,1.0,0.0,0.0
25.0,27.0,0.0,100.0,1.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,425.0,0.0,0.0,1.0,0.0,0.0
46.0,27.0,0.0,146.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.0,0.0,0.0,2.0,0.0,0.0
24.0,27.0,0.0,424.0,1.0,-1.0,0.0,0.0,3.0,1.0,2.0,0.0,192.0,0.0,0.0,1.0,0.0,0.0
44.0,27.0,0.0,412.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7818.0,0.0,0.0,1.0,1.0,0.0
36.0,27.0,0.0,103.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,1.0,0.0,0.0
56.0,27.0,0.0,165.0,1.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,4118.0,0.0,0.0,2.0,1.0,0.0
38.0,27.0,0.0,161.0,1.0,100.0,3.0,3.0,1.0,1.0,1.0,0.0,2442.0,0.0,0.0,1.0,0.0,0.0
25.0,27.0,0.0,114.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,222.0,0.0,0.0,1.0,0.0,0.0
23.0,27.0,0.0,237.0,2.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,1358.0,0.0,0.0,1.0,0.0,0.0
28.0,27.0,0.0,198.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
42.0,27.0,0.0,207.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,1.0,0.0,0.0
21.0,27.0,0.0,156.0,4.0,99.0,2.0,3.0,3.0,1.0,1.0,0.0,2265.0,0.0,0.0,1.0,0.0,0.0
26.0,27.0,0.0,112.0,2.0,-1.0,0.0,0.0,11.0,1.0,0.0,0.0,13107.0,1.0,0.0,1.0,0.0,0.0
58.0,27.0,0.0,110.0,3.0,-1.0,0.0,0.0,10.0,0.0,1.0,0.0,196.0,0.0,1.0,1.0,0.0,0.0
54.0,27.0,0.0,183.0,2.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,55.0,1.0,0.0,1.0,0.0,0.0
25.0,27.0,0.0,223.0,3.0,89.0,2.0,1.0,6.0,1.0,0.0,0.0,760.0,1.0,0.0,1.0,1.0,0.0
55.0,27.0,0.0,76.0,3.0,103.0,5.0,3.0,6.0,2.0,1.0,0.0,1872.0,0.0,0.0,1.0,0.0,0.0
32.0,27.0,0.0,76.0,2.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,4339.0,1.0,1.0,1.0,0.0,0.0
25.0,27.0,0.0,311.0,2.0,-1.0,0.0,0.0,11.0,1.0,2.0,0.0,277.0,0.0,0.0,1.0,1.0,0.0
39.0,27.0,0.0,128.0,4.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,254.0,0.0,0.0,1.0,0.0,0.0
28.0,27.0,0.0,89.0,4.0,310.0,5.0,1.0,0.0,0.0,0.0,0.0,1109.0,1.0,0.0,1.0,0.0,0.0
32.0,27.0,0.0,99.0,2.0,-1.0,0.0,0.0,8.0,1.0,0.0,0.0,312.0,1.0,0.0,1.0,0.0,0.0
55.0,27.0,0.0,236.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,39098.0,0.0,0.0,1.0,0.0,0.0
30.0,27.0,0.0,144.0,2.0,187.0,1.0,1.0,8.0,1.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0
52.0,27.0,0.0,99.0,2.0,99.0,1.0,3.0,1.0,0.0,1.0,0.0,196.0,1.0,1.0,1.0,0.0,0.0
43.0,27.0,0.0,187.0,2.0,71.0,1.0,3.0,6.0,0.0,1.0,0.0,132.0,0.0,0.0,1.0,1.0,0.0
39.0,27.0,0.0,186.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,437.0,0.0,0.0,2.0,0.0,0.0
29.0,27.0,0.0,86.0,4.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,559.0,0.0,0.0,2.0,0.0,0.0
56.0,28.0,0.0,158.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,1671.0,0.0,0.0,1.0,0.0,0.0
23.0,28.0,0.0,162.0,7.0,-1.0,0.0,0.0,11.0,1.0,2.0,0.0,565.0,0.0,0.0,1.0,0.0,0.0
50.0,28.0,0.0,513.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,1.0,1.0,0.0
34.0,28.0,0.0,110.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,1.0,0.0,0.0
27.0,27.0,0.0,188.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0
29.0,28.0,0.0,322.0,3.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,3748.0,0.0,0.0,1.0,0.0,0.0
26.0,28.0,0.0,210.0,2.0,100.0,1.0,3.0,0.0,1.0,0.0,0.0,2506.0,0.0,0.0,1.0,0.0,0.0
36.0,28.0,0.0,568.0,8.0,-1.0,0.0,0.0,8.0,0.0,0.0,0.0,687.0,1.0,0.0,1.0,0.0,0.0
58.0,28.0,0.0,294.0,2.0,309.0,2.0,1.0,5.0,0.0,1.0,0.0,3382.0,0.0,1.0,1.0,0.0,0.0
36.0,28.0,0.0,77.0,1.0,100.0,1.0,1.0,6.0,0.0,1.0,0.0,953.0,1.0,0.0,1.0,0.0,0.0
45.0,28.0,0.0,48.0,4.0,-1.0,0.0,0.0,6.0,0.0,2.0,0.0,2033.0,0.0,0.0,1.0,0.0,0.0
30.0,28.0,0.0,93.0,3.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,28.0,0.0,121.0,6.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,501.0,0.0,0.0,1.0,0.0,0.0
24.0,28.0,0.0,331.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,434.0,0.0,0.0,1.0,0.0,0.0
25.0,28.0,0.0,188.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,7103.0,1.0,0.0,1.0,1.0,0.0
31.0,28.0,0.0,95.0,3.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,278.0,0.0,0.0,1.0,0.0,0.0
25.0,28.0,0.0,135.0,3.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,517.0,0.0,0.0,1.0,0.0,0.0
51.0,28.0,0.0,414.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0,0.0,0.0,1.0,0.0,0.0
30.0,28.0,0.0,361.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1269.0,0.0,0.0,1.0,0.0,0.0
45.0,28.0,0.0,142.0,3.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1411.0,0.0,0.0,1.0,0.0,0.0
32.0,28.0,0.0,95.0,3.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,604.0,0.0,1.0,1.0,0.0,0.0
38.0,28.0,0.0,61.0,2.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,311.0,1.0,0.0,1.0,0.0,0.0
35.0,28.0,0.0,32.0,2.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,2288.0,0.0,0.0,2.0,0.0,0.0
57.0,28.0,0.0,141.0,3.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.0,28.0,0.0,71.0,1.0,90.0,1.0,2.0,6.0,0.0,0.0,0.0,23.0,1.0,0.0,2.0,0.0,0.0
55.0,1.0,1.0,324.0,3.0,90.0,2.0,3.0,6.0,0.0,1.0,0.0,602.0,0.0,0.0,1.0,1.0,0.0
57.0,1.0,1.0,113.0,1.0,-1.0,0.0,0.0,2.0,0.0,1.0,0.0,2464.0,0.0,0.0,1.0,0.0,0.0
57.0,1.0,1.0,295.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,0.0,1.0,1.0,0.0
55.0,1.0,1.0,108.0,1.0,94.0,2.0,2.0,1.0,0.0,1.0,0.0,511.0,1.0,0.0,1.0,0.0,0.0
28.0,1.0,1.0,201.0,1.0,-1.0,0.0,0.0,6.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0
38.0,1.0,1.0,71.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48.0,1.0,1.0,264.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.0,1.0,1.0,1.0,1.0,0.0
46.0,1.0,1.0,110.0,1.0,-1.0,0.0,0.0,6.0,2.0,1.0,0.0,3280.0,0.0,0.0,1.0,0.0,0.0
26.0,1.0,1.0,190.0,1.0,84.0,1.0,1.0,0.0,1.0,0.0,0.0,1274.0,1.0,0.0,1.0,0.0,0.0
25.0,1.0,1.0,377.0,1.0,-1.0,0.0,0.0,9.0,1.0,0.0,0.0,343.0,0.0,0.0,1.0,1.0,0.0
49.0,1.0,1.0,205.0,1.0,95.0,1.0,3.0,0.0,0.0,0.0,0.0,1808.0,1.0,0.0,1.0,1.0,0.0
25.0,1.0,1.0,287.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1199.0,0.0,0.0,1.0,1.0,0.0
40.0,1.0,1.0,212.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,3355.0,0.0,0.0,1.0,0.0,0.0
43.0,1.0,1.0,346.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.0,1.0,1.0,263.0,1.0,-1.0,0.0,0.0,10.0,2.0,1.0,0.0,70.0,0.0,0.0,1.0,1.0,0.0
41.0,1.0,1.0,129.0,1.0,314.0,2.0,1.0,1.0,2.0,0.0,0.0,2611.0,1.0,0.0,1.0,0.0,0.0
47.0,1.0,1.0,154.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,213.0,0.0,0.0,1.0,0.0,0.0
37.0,1.0,1.0,175.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,6968.0,0.0,0.0,1.0,0.0,0.0
60.0,1.0,1.0,814.0,1.0,80.0,2.0,3.0,1.0,0.0,1.0,0.0,1740.0,0.0,0.0,1.0,0.0,0.0
46.0,1.0,1.0,67.0,1.0,41.0,1.0,1.0,0.0,2.0,0.0,0.0,4629.0,0.0,0.0,1.0,0.0,0.0
24.0,1.0,1.0,65.0,1.0,-1.0,0.0,0.0,11.0,1.0,2.0,0.0,839.0,0.0,0.0,1.0,0.0,0.0
45.0,1.0,1.0,166.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,1723.0,0.0,0.0,1.0,1.0,0.0
33.0,1.0,1.0,327.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.0,0.0,0.0,1.0,1.0,0.0
45.0,1.0,1.0,69.0,1.0,293.0,7.0,1.0,6.0,0.0,0.0,0.0,2552.0,0.0,0.0,1.0,1.0,0.0
30.0,1.0,1.0,353.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1.0,0.0,1.0,0.0,0.0
59.0,1.0,1.0,277.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,205.0,0.0,0.0,2.0,0.0,0.0
59.0,1.0,1.0,244.0,2.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,1312.0,1.0,0.0,1.0,0.0,0.0
46.0,1.0,1.0,84.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,5862.0,0.0,0.0,1.0,1.0,0.0
26.0,1.0,1.0,326.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,2613.0,0.0,0.0,1.0,1.0,0.0
25.0,1.0,1.0,119.0,1.0,20.0,5.0,1.0,11.0,1.0,1.0,0.0,1116.0,1.0,0.0,1.0,0.0,0.0
31.0,1.0,1.0,285.0,1.0,-1.0,0.0,0.0,9.0,1.0,3.0,0.0,3652.0,0.0,0.0,1.0,0.0,0.0
58.0,1.0,1.0,161.0,2.0,-1.0,0.0,0.0,9.0,1.0,0.0,0.0,2094.0,0.0,0.0,1.0,0.0,0.0
34.0,1.0,1.0,165.0,1.0,124.0,1.0,2.0,6.0,1.0,1.0,0.0,528.0,0.0,0.0,1.0,0.0,0.0
58.0,1.0,1.0,459.0,1.0,196.0,1.0,1.0,0.0,0.0,0.0,0.0,2764.0,0.0,0.0,1.0,0.0,0.0
49.0,1.0,1.0,1460.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
25.0,1.0,1.0,1048.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,938.0,0.0,0.0,1.0,1.0,0.0
53.0,1.0,1.0,781.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,284.0,0.0,0.0,1.0,1.0,0.0
42.0,1.0,1.0,233.0,1.0,348.0,1.0,3.0,2.0,0.0,1.0,0.0,707.0,0.0,0.0,1.0,0.0,0.0
43.0,1.0,1.0,335.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,0.0,1.0,1.0,1.0,0.0
35.0,28.0,0.0,85.0,1.0,-1.0,0.0,0.0,6.0,1.0,0.0,0.0,777.0,0.0,1.0,1.0,0.0,0.0
47.0,1.0,1.0,251.0,1.0,90.0,1.0,3.0,1.0,0.0,1.0,0.0,293.0,0.0,0.0,1.0,1.0,0.0
55.0,1.0,1.0,106.0,1.0,91.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
52.0,1.0,1.0,144.0,1.0,83.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37.0,1.0,1.0,93.0,1.0,347.0,1.0,3.0,0.0,0.0,0.0,0.0,1352.0,0.0,0.0,1.0,0.0,0.0
52.0,1.0,1.0,153.0,1.0,-1.0,0.0,0.0,2.0,0.0,3.0,0.0,1998.0,0.0,0.0,2.0,0.0,0.0
60.0,1.0,1.0,128.0,1.0,192.0,1.0,1.0,0.0,0.0,0.0,0.0,261.0,1.0,1.0,1.0,0.0,0.0
34.0,1.0,1.0,339.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,262.0,0.0,0.0,1.0,1.0,0.0
57.0,1.0,1.0,151.0,1.0,69.0,1.0,1.0,5.0,0.0,0.0,0.0,1292.0,0.0,0.0,1.0,0.0,0.0
